Epoch,Train Loss,Train Accuracy,Train Time (s),Test Loss,Test Accuracy,Inference Time (s)
45,0.39955968190641966,85.764,62.80337619781494,0.790467226052586,74.2,6.345283031463623
46,0.40169654817075073,85.594,62.80870246887207,,,
47,0.3893090842096397,86.004,61.922263383865356,,,
48,0.3524757462084446,87.48,63.43763566017151,,,
49,0.3449187709394928,87.608,56.13275694847107,,,
50,0.3285483228581031,88.076,46.44663906097412,0.8652397084839737,73.12,4.795144081115723
51,0.3218888859919575,88.574,45.862775802612305,,,
52,0.31178248892812166,88.614,46.43371772766113,,,
53,0.3026836512948546,89.062,46.486103773117065,,,
54,0.2870555736905778,89.564,46.478275299072266,,,
55,0.2768527358541708,90.076,45.85754418373108,0.9119063593164275,73.32,4.802619218826294
56,0.2858395078374297,89.708,46.48138642311096,,,
57,0.26337792672921934,90.422,46.48973870277405,,,
58,0.25186009497365075,90.858,46.469563484191895,,,
59,0.24125247906007424,91.28,45.856544494628906,,,
60,0.2464800425197767,91.094,46.44104242324829,0.9171275236184084,74.37,4.792395353317261
61,0.2315751438021965,91.724,46.429771184921265,,,
62,0.2287900659739209,91.522,46.41166067123413,,,
63,0.2230563244551344,91.884,45.81517934799194,,,
64,0.21461656735376325,92.242,46.55234360694885,,,
65,0.21038851140024106,92.41,46.43131470680237,0.9793105721473694,74.6,4.7820515632629395
66,0.1998645455750358,92.72,46.49328279495239,,,
67,0.1974632404554073,92.668,46.02863931655884,,,
68,0.19298075300538936,93.03,46.31280875205994,,,
69,0.18278292549388184,93.37,46.49803614616394,,,
70,0.17348204343520163,93.736,46.4485981464386,1.0912396432478217,74.05,4.778577566146851
71,0.16149449665718676,94.12,46.414222955703735,,,
72,0.1552847091518247,94.32,45.85199451446533,,,
73,0.1467864338565818,94.66,46.483858585357666,,,
74,0.1485573469049028,94.628,46.48771333694458,,,
75,0.131079434586303,95.246,46.462608337402344,1.083150573923618,75.23,4.787404775619507
76,0.13128916571474136,95.294,46.017491817474365,,,
77,0.13217020168176394,95.196,46.49769306182861,,,
78,0.12165838432357744,95.674,46.50604319572449,,,
79,0.12585310449304482,95.514,46.50576877593994,,,
80,0.12028835886789252,95.698,38.44034028053284,1.1626612823220748,73.86,3.2172303199768066
81,0.11168785011181441,96.102,28.915750980377197,,,
82,0.11025727778444509,96.052,28.915358066558838,,,
83,0.11778289001063465,95.668,28.900599479675293,,,
84,0.10964098374080627,96.03,28.926501274108887,,,
85,0.11358615440671402,95.94,28.96051287651062,1.2532020384752298,73.07,3.222076892852783
86,0.10257538145079333,96.332,28.967050552368164,,,
87,0.10913550737968948,96.106,28.94804620742798,,,
88,0.10715474214052301,96.146,28.948782444000244,,,
89,0.09577940279127234,96.55,28.963409185409546,,,
90,0.09827836188952178,96.468,29.01693320274353,1.2514268107052091,74.52,3.227630138397217
91,0.09531752084431898,96.634,28.977675199508667,,,
92,0.0988202024146419,96.406,28.91652822494507,,,
93,0.09063658976684445,96.748,28.922572135925293,,,
94,0.09550212524697908,96.504,28.922234058380127,,,
95,0.0951844827245797,96.596,28.89786434173584,1.2045880224131331,75.22,3.207918882369995
96,0.09016093210605404,96.818,28.869953393936157,,,
97,0.08819147075057182,96.848,28.99091410636902,,,
98,0.0943472305708148,96.666,29.211088180541992,,,
99,0.08167099917922026,97.094,28.859281063079834,,,
100,0.08610124870553575,96.91,28.853281497955322,1.2572731835932671,74.55,3.2071239948272705

Args Information
model_type,performer
image_size,32
patch_size,4
num_classes,10
dim,128
depth,6
heads,4
mlp_dim,256
pool,cls
channels,3
dim_head,64
dropout,0.1
emb_dropout,0.1
batch_size,128
num_epochs,100
learning_rate,0.00064
epoch_step,5
csv_file,performer_exp.csv
model_name,performer_exp_model.pth
nb_features,256
generalized_attention,False
kernel_fn,exp
no_projection,False
qkv_bias,True
