Epoch,Train Loss,Train Accuracy,Train Time (s),Test Loss,Test Accuracy,Inference Time (s)
67,0.08079165100212903,97.188,38.45488119125366,,,
68,0.0771691837464757,97.29,38.49727511405945,,,
69,0.07183263402508425,97.456,38.52869915962219,,,
70,0.09174308718641853,96.736,38.49836826324463,1.1709180647813822,75.26,3.903475284576416
71,0.07837743868293894,97.264,37.91313290596008,,,
72,0.07152469562666725,97.472,38.49333739280701,,,
73,0.07680694078621657,97.294,38.48244380950928,,,
74,0.06997722163891701,97.536,38.53012776374817,,,
75,0.08167623296913588,97.188,38.494470834732056,1.2165084368065944,74.68,3.9977006912231445
76,0.07662085579026995,97.242,38.48690605163574,,,
77,0.06492959209443892,97.738,37.915661096572876,,,
78,0.07852931866836746,97.192,38.545148611068726,,,
79,0.06812950497364526,97.624,38.52574825286865,,,
80,0.07442807991896062,97.33,38.47162938117981,1.2341243164448799,74.5,3.9110512733459473
81,0.07066886653632992,97.51,38.49899077415466,,,
82,0.06677518294090429,97.736,38.40772819519043,,,
83,0.07352955027214249,97.332,37.8518009185791,,,
84,0.06999215027769966,97.508,38.517860412597656,,,
85,0.06342910777996569,97.824,38.474454164505005,1.2473301019849656,75.5,3.9922497272491455
86,0.06031209649399037,97.832,38.45846748352051,,,
87,0.07069568450341139,97.456,38.52601909637451,,,
88,0.0691123264663093,97.57,38.51989984512329,,,
89,0.06744735146327244,97.624,37.879417419433594,,,
90,0.06285574743786203,97.728,38.52001142501831,1.2518853515009336,74.78,3.924675703048706
91,0.07208831410836,97.474,38.48134756088257,,,
92,0.06009669475914801,97.9,38.47531318664551,,,
93,0.06324930245394977,97.79,38.51747465133667,,,
94,0.07178780966964753,97.48,38.46468257904053,,,
95,0.05646014367432698,98.01,37.89035487174988,1.3150995162468921,75.68,4.137645244598389
96,0.06321234988224933,97.716,38.49126195907593,,,
97,0.061117763988330694,97.956,38.449676513671875,,,
98,0.05496134035422674,98.07,38.4600191116333,,,
99,0.07060034549497354,97.5,38.49622988700867,,,
100,0.057545952683509996,97.982,38.486417055130005,1.3029912415939042,73.95,3.9654011726379395

Args Information
model_type,performer
image_size,32
patch_size,4
num_classes,10
dim,128
depth,6
heads,4
mlp_dim,256
pool,cls
channels,3
dim_head,64
dropout,0.1
emb_dropout,0.1
batch_size,128
num_epochs,100
learning_rate,0.00064
epoch_step,5
csv_file,performer_relu.csv
model_name,performer_relu_model.pth
nb_features,256
generalized_attention,True
kernel_fn,relu
no_projection,False
qkv_bias,True
